order_id,user_id,item_id,user_segment,cart_value,cart_size,hour_bucket,weekend_flag,item_price,item_margin,popularity_score,category_match_flag,accepted
4831,2527,244,budget,638.25,3,dinner,0,348.19,0.24,0.569,0,0
4831,2527,59,budget,638.25,3,dinner,0,304.39,0.23,0.652,0,0
4831,2527,226,budget,638.25,3,dinner,0,172.56,0.55,0.035,1,0
4832,2618,222,budget,500.89,2,lunch,0,184.49,0.43,0.784,0,0
4832,2618,7,budget,500.89,2,lunch,0,143.09,0.45,0.476,0,0
4832,2618,292,budget,500.89,2,lunch,0,238.75,0.5,0.163,1,0
4833,1833,202,budget,459.46,1,dinner,0,133.23,0.64,0.66,1,0
4833,1833,134,budget,459.46,1,dinner,0,78.66,0.51,0.738,1,1
4833,1833,221,budget,459.46,1,dinner,0,151.17,0.65,0.789,1,1
4834,1441,75,mid,635.4,1,lunch,0,84.63,0.64,0.741,1,0
4834,1441,298,mid,635.4,1,lunch,0,124.2,0.43,0.988,1,0
4834,1441,49,mid,635.4,1,lunch,0,155.31,0.47,0.862,1,1
4835,1303,124,mid,534.5,2,dinner,0,229.28,0.24,0.407,0,0
4835,1303,156,mid,534.5,2,dinner,0,387.32,0.3,0.488,0,0
4835,1303,142,mid,534.5,2,dinner,0,248.11,0.28,0.349,0,0
4836,1253,213,budget,533.0,2,dinner,0,442.77,0.32,0.195,0,0
4836,1253,293,budget,533.0,2,dinner,0,263.06,0.33,0.418,0,0
4836,1253,224,budget,533.0,2,dinner,0,210.22,0.5,0.073,1,0
4837,1996,243,mid,456.23,1,late,0,384.39,0.33,0.696,0,0
4837,1996,190,mid,456.23,1,late,0,136.78,0.44,0.902,1,0
4837,1996,148,mid,456.23,1,late,0,339.83,0.25,0.766,0,0
4838,587,197,budget,542.96,3,dinner,0,421.45,0.31,0.072,0,0
4838,587,217,budget,542.96,3,dinner,0,158.11,0.61,0.032,1,0
4838,587,214,budget,542.96,3,dinner,0,211.2,0.32,0.837,0,0
4839,387,272,budget,429.2,2,lunch,0,86.65,0.4,0.888,0,1
4839,387,228,budget,429.2,2,lunch,0,252.88,0.46,0.071,1,0
4839,387,177,budget,429.2,2,lunch,0,129.85,0.52,0.614,1,0
4840,2429,189,mid,421.33,3,lunch,0,297.19,0.53,0.93,1,0
4840,2429,14,mid,421.33,3,lunch,0,65.84,0.64,0.787,1,0
4840,2429,76,mid,421.33,3,lunch,0,360.02,0.28,0.546,0,0
4841,2154,131,mid,451.57,1,lunch,0,259.01,0.31,0.641,0,1
4841,2154,171,mid,451.57,1,lunch,0,198.29,0.44,0.693,0,0
4841,2154,31,mid,451.57,1,lunch,0,131.75,0.53,0.868,1,0
4842,2311,275,budget,429.31,2,late,1,93.81,0.54,0.136,1,1
4842,2311,24,budget,429.31,2,late,1,131.16,0.53,0.869,1,0
4842,2311,159,budget,429.31,2,late,1,282.45,0.52,0.717,1,0
4843,1086,297,budget,572.46,2,lunch,0,169.36,0.44,0.758,0,0
4843,1086,197,budget,572.46,2,lunch,0,421.45,0.31,0.072,0,0
4843,1086,25,budget,572.46,2,lunch,0,301.22,0.3,0.925,0,0
4844,2236,198,budget,604.19,1,lunch,0,113.3,0.38,0.576,0,0
4844,2236,169,budget,604.19,1,lunch,0,177.49,0.62,0.725,1,0
4844,2236,220,budget,604.19,1,lunch,0,163.73,0.5,0.201,1,0
4845,2684,258,budget,349.04,2,lunch,0,254.69,0.35,0.506,0,0
4845,2684,256,budget,349.04,2,lunch,0,234.58,0.24,0.995,0,0
4845,2684,218,budget,349.04,2,lunch,0,172.28,0.58,0.403,1,0
4846,2416,255,budget,458.39,3,dinner,0,139.46,0.53,0.904,1,1
4846,2416,53,budget,458.39,3,dinner,0,421.52,0.32,0.607,0,0
4846,2416,148,budget,458.39,3,dinner,0,339.83,0.25,0.766,0,0
4847,231,255,budget,541.05,1,late,0,139.46,0.53,0.904,1,1
4847,231,35,budget,541.05,1,late,0,214.26,0.48,0.309,1,0
4847,231,194,budget,541.05,1,late,0,432.25,0.27,0.295,0,0
4848,2546,141,budget,425.41,3,dinner,0,496.86,0.27,0.228,0,0
4848,2546,165,budget,425.41,3,dinner,0,126.7,0.5,0.103,1,0
4848,2546,24,budget,425.41,3,dinner,0,131.16,0.53,0.869,1,1
4849,536,168,mid,677.56,3,dinner,1,69.19,0.63,0.912,1,1
4849,536,193,mid,677.56,3,dinner,1,208.4,0.45,0.102,1,0
4849,536,117,mid,677.56,3,dinner,1,127.15,0.53,0.281,1,1
4850,2277,229,budget,301.08,3,lunch,0,216.79,0.53,0.271,1,0
4850,2277,105,budget,301.08,3,lunch,0,370.71,0.21,0.514,0,0
4850,2277,144,budget,301.08,3,lunch,0,283.69,0.24,0.739,0,0
4851,1183,15,mid,299.89,1,lunch,0,146.66,0.48,0.807,0,0
4851,1183,180,mid,299.89,1,lunch,0,202.15,0.23,0.33,0,0
4851,1183,199,mid,299.89,1,lunch,0,65.95,0.6,0.252,1,1
4852,1435,295,budget,366.38,2,dinner,0,245.01,0.28,0.158,0,0
4852,1435,44,budget,366.38,2,dinner,0,264.68,0.47,0.519,1,0
4852,1435,40,budget,366.38,2,dinner,0,229.41,0.22,0.062,0,0
4853,934,95,premium,345.69,3,dinner,0,133.73,0.51,0.932,1,1
4853,934,109,premium,345.69,3,dinner,0,200.81,0.5,0.712,0,1
4853,934,241,premium,345.69,3,dinner,0,297.45,0.32,0.341,0,0
4854,1476,142,premium,560.07,2,dinner,0,248.11,0.28,0.349,0,0
4854,1476,6,premium,560.07,2,dinner,0,188.91,0.41,0.299,0,0
4854,1476,235,premium,560.07,2,dinner,0,451.07,0.3,0.267,0,0
4855,1601,265,mid,229.46,2,dinner,0,212.32,0.21,0.325,0,0
4855,1601,128,mid,229.46,2,dinner,0,437.9,0.35,0.892,0,0
4855,1601,144,mid,229.46,2,dinner,0,283.69,0.24,0.739,0,0
4856,417,114,budget,281.17,1,late,0,142.63,0.47,0.751,1,1
4856,417,125,budget,281.17,1,late,0,248.76,0.49,0.006,0,0
4856,417,106,budget,281.17,1,late,0,137.06,0.69,0.207,1,1
4857,2738,122,mid,343.28,2,lunch,1,438.67,0.31,0.134,0,0
4857,2738,66,mid,343.28,2,lunch,1,395.59,0.34,0.833,0,0
4857,2738,154,mid,343.28,2,lunch,1,103.19,0.36,0.843,0,0
4858,801,65,premium,547.45,2,dinner,0,238.12,0.28,0.561,0,0
4858,801,93,premium,547.45,2,dinner,0,271.92,0.22,0.692,0,0
4858,801,108,premium,547.45,2,dinner,0,239.2,0.46,0.317,1,1
4859,288,258,budget,534.15,1,dinner,0,254.69,0.35,0.506,0,0
4859,288,165,budget,534.15,1,dinner,0,126.7,0.5,0.103,1,0
4859,288,127,budget,534.15,1,dinner,0,115.65,0.52,0.458,1,0
4860,1533,81,premium,587.67,2,dinner,0,90.8,0.63,0.958,1,1
4860,1533,150,premium,587.67,2,dinner,0,242.57,0.35,0.022,0,0
4860,1533,136,premium,587.67,2,dinner,0,322.13,0.3,0.356,0,0
4861,541,126,mid,425.35,2,dinner,0,363.59,0.26,0.525,0,0
4861,541,244,mid,425.35,2,dinner,0,348.19,0.24,0.569,0,1
4861,541,43,mid,425.35,2,dinner,0,190.82,0.42,0.508,1,1
4862,329,49,mid,478.27,2,dinner,0,155.31,0.47,0.862,1,0
4862,329,279,mid,478.27,2,dinner,0,223.29,0.44,0.668,1,0
4862,329,220,mid,478.27,2,dinner,0,163.73,0.5,0.201,1,0
4863,1797,11,mid,424.72,3,lunch,0,462.7,0.22,0.792,0,0
4863,1797,264,mid,424.72,3,lunch,0,205.59,0.46,0.428,0,0
4863,1797,273,mid,424.72,3,lunch,0,276.89,0.35,0.38,0,0
4864,2898,180,budget,608.42,1,late,0,202.15,0.23,0.33,0,0
4864,2898,173,budget,608.42,1,late,0,369.86,0.24,0.989,0,0
4864,2898,189,budget,608.42,1,late,0,297.19,0.53,0.93,1,0
4865,773,114,budget,557.84,2,lunch,0,142.63,0.47,0.751,1,1
4865,773,145,budget,557.84,2,lunch,0,375.83,0.32,0.746,0,0
4865,773,191,budget,557.84,2,lunch,0,324.74,0.24,0.049,0,0
4866,1727,100,mid,373.39,1,lunch,0,76.43,0.69,0.956,1,1
4866,1727,85,mid,373.39,1,lunch,0,96.5,0.63,0.488,1,0
4866,1727,25,mid,373.39,1,lunch,0,301.22,0.3,0.925,0,1
4867,2976,191,budget,534.67,2,dinner,0,324.74,0.24,0.049,0,0
4867,2976,79,budget,534.67,2,dinner,0,138.11,0.54,0.051,1,0
4867,2976,235,budget,534.67,2,dinner,0,451.07,0.3,0.267,0,0
4868,2235,260,premium,534.36,2,lunch,0,98.95,0.58,0.682,1,1
4868,2235,79,premium,534.36,2,lunch,0,138.11,0.54,0.051,1,1
4868,2235,44,premium,534.36,2,lunch,0,264.68,0.47,0.519,1,1
4869,727,290,budget,349.15,1,lunch,0,496.19,0.32,0.993,0,0
4869,727,193,budget,349.15,1,lunch,0,208.4,0.45,0.102,1,1
4869,727,285,budget,349.15,1,lunch,0,446.82,0.34,0.107,0,0
4870,924,255,mid,514.63,3,dinner,0,139.46,0.53,0.904,1,0
4870,924,116,mid,514.63,3,dinner,0,414.3,0.25,0.29,0,0
4870,924,126,mid,514.63,3,dinner,0,363.59,0.26,0.525,0,0
4871,2119,262,budget,573.54,1,dinner,1,285.65,0.25,0.494,0,0
4871,2119,109,budget,573.54,1,dinner,1,200.81,0.5,0.712,0,0
4871,2119,183,budget,573.54,1,dinner,1,270.45,0.21,0.589,0,0
4872,1656,263,budget,400.66,2,lunch,1,172.06,0.51,0.5,1,0
4872,1656,88,budget,400.66,2,lunch,1,245.46,0.4,0.694,0,0
4872,1656,247,budget,400.66,2,lunch,1,187.11,0.5,0.713,1,0
4873,1690,30,budget,512.32,3,dinner,0,177.34,0.6,0.552,1,0
4873,1690,93,budget,512.32,3,dinner,0,271.92,0.22,0.692,0,0
4873,1690,11,budget,512.32,3,dinner,0,462.7,0.22,0.792,0,0
4874,2792,96,budget,308.05,2,dinner,1,81.64,0.68,0.169,1,1
4874,2792,299,budget,308.05,2,dinner,1,308.79,0.22,0.121,0,0
4874,2792,8,budget,308.05,2,dinner,1,243.22,0.43,0.984,1,0
4875,1257,279,mid,524.15,1,lunch,0,223.29,0.44,0.668,1,0
4875,1257,252,mid,524.15,1,lunch,0,101.68,0.6,0.752,1,0
4875,1257,97,mid,524.15,1,lunch,0,159.88,0.41,0.119,0,0
4876,1728,7,budget,233.44,2,late,0,143.09,0.45,0.476,0,0
4876,1728,36,budget,233.44,2,late,0,135.55,0.63,0.211,1,0
4876,1728,206,budget,233.44,2,late,0,92.4,0.57,0.872,1,0
4877,1806,198,budget,416.14,2,dinner,0,113.3,0.38,0.576,0,0
4877,1806,81,budget,416.14,2,dinner,0,90.8,0.63,0.958,1,0
4877,1806,77,budget,416.14,2,dinner,0,262.8,0.52,0.668,1,0
4878,2239,275,budget,505.98,1,late,1,93.81,0.54,0.136,1,1
4878,2239,105,budget,505.98,1,late,1,370.71,0.21,0.514,0,0
4878,2239,125,budget,505.98,1,late,1,248.76,0.49,0.006,0,0
4879,2247,204,mid,327.53,2,lunch,1,489.98,0.29,0.801,0,0
4879,2247,241,mid,327.53,2,lunch,1,297.45,0.32,0.341,0,0
4879,2247,49,mid,327.53,2,lunch,1,155.31,0.47,0.862,1,1
4880,1417,114,budget,383.18,2,dinner,0,142.63,0.47,0.751,1,0
4880,1417,55,budget,383.18,2,dinner,0,222.11,0.34,0.494,0,0
4880,1417,106,budget,383.18,2,dinner,0,137.06,0.69,0.207,1,0
4881,2149,206,premium,383.35,1,lunch,0,92.4,0.57,0.872,1,1
4881,2149,54,premium,383.35,1,lunch,0,405.87,0.21,0.819,0,0
4881,2149,36,premium,383.35,1,lunch,0,135.55,0.63,0.211,1,0
4882,39,69,budget,355.98,2,dinner,0,110.22,0.51,0.434,1,1
4882,39,4,budget,355.98,2,dinner,0,121.68,0.46,0.018,0,0
4882,39,78,budget,355.98,2,dinner,0,161.27,0.43,0.198,0,0
4883,2049,190,mid,548.96,2,lunch,0,136.78,0.44,0.902,1,1
4883,2049,2,mid,548.96,2,lunch,0,235.95,0.33,0.779,0,0
4883,2049,110,mid,548.96,2,lunch,0,142.61,0.55,0.035,1,0
4884,1801,183,budget,384.84,2,late,0,270.45,0.21,0.589,0,0
4884,1801,66,budget,384.84,2,late,0,395.59,0.34,0.833,0,0
4884,1801,91,budget,384.84,2,late,0,166.84,0.59,0.744,1,1
4885,2931,21,mid,480.78,2,late,0,228.71,0.25,0.251,0,0
4885,2931,104,mid,480.78,2,late,0,448.16,0.3,0.894,0,0
4885,2931,5,mid,480.78,2,late,0,385.36,0.32,0.334,0,0
4886,1431,228,budget,469.13,2,late,1,252.88,0.46,0.071,1,0
4886,1431,65,budget,469.13,2,late,1,238.12,0.28,0.561,0,0
4886,1431,109,budget,469.13,2,late,1,200.81,0.5,0.712,0,0
4887,2712,102,budget,667.99,2,dinner,1,278.91,0.41,0.419,1,0
4887,2712,10,budget,667.99,2,dinner,1,84.31,0.68,0.858,1,1
4887,2712,125,budget,667.99,2,dinner,1,248.76,0.49,0.006,0,0
4888,732,174,budget,435.3,3,lunch,1,163.97,0.5,0.68,1,0
4888,732,193,budget,435.3,3,lunch,1,208.4,0.45,0.102,1,0
4888,732,128,budget,435.3,3,lunch,1,437.9,0.35,0.892,0,0
4889,1179,251,budget,393.47,1,dinner,0,156.9,0.37,0.803,0,0
4889,1179,295,budget,393.47,1,dinner,0,245.01,0.28,0.158,0,0
4889,1179,298,budget,393.47,1,dinner,0,124.2,0.43,0.988,1,0
4890,62,17,budget,623.64,1,dinner,1,203.6,0.28,0.574,0,0
4890,62,154,budget,623.64,1,dinner,1,103.19,0.36,0.843,0,1
4890,62,35,budget,623.64,1,dinner,1,214.26,0.48,0.309,1,1
4891,1993,180,premium,575.84,3,dinner,0,202.15,0.23,0.33,0,0
4891,1993,183,premium,575.84,3,dinner,0,270.45,0.21,0.589,0,0
4891,1993,164,premium,575.84,3,dinner,0,134.02,0.4,0.748,0,0
4892,2569,21,budget,585.45,2,lunch,1,228.71,0.25,0.251,0,0
4892,2569,16,budget,585.45,2,lunch,1,94.08,0.52,0.922,1,0
4892,2569,197,budget,585.45,2,lunch,1,421.45,0.31,0.072,0,0
4893,787,261,budget,414.37,2,dinner,0,267.01,0.2,0.503,0,0
4893,787,200,budget,414.37,2,dinner,0,115.09,0.43,0.111,0,0
4893,787,201,budget,414.37,2,dinner,0,336.73,0.21,0.013,0,0
4894,1032,77,budget,407.48,1,dinner,0,262.8,0.52,0.668,1,0
4894,1032,86,budget,407.48,1,dinner,0,321.81,0.3,0.728,0,0
4894,1032,188,budget,407.48,1,dinner,0,272.66,0.48,0.13,1,0
4895,651,183,budget,481.69,2,dinner,1,270.45,0.21,0.589,0,0
4895,651,19,budget,481.69,2,dinner,1,129.47,0.48,0.307,1,0
4895,651,280,budget,481.69,2,dinner,1,346.27,0.26,0.719,0,0
4896,2099,76,budget,407.76,2,late,0,360.02,0.28,0.546,0,0
4896,2099,206,budget,407.76,2,late,0,92.4,0.57,0.872,1,0
4896,2099,222,budget,407.76,2,late,0,184.49,0.43,0.784,0,0
4897,2038,283,budget,514.78,1,lunch,0,163.24,0.54,0.745,1,0
4897,2038,161,budget,514.78,1,lunch,0,476.08,0.26,0.365,0,0
4897,2038,0,budget,514.78,1,lunch,0,231.17,0.4,0.369,0,0
4898,1138,27,premium,482.12,3,lunch,0,322.95,0.27,0.873,0,0
4898,1138,138,premium,482.12,3,lunch,0,148.66,0.58,0.48,1,0
4898,1138,275,premium,482.12,3,lunch,0,93.81,0.54,0.136,1,0
4899,837,129,budget,592.63,2,dinner,0,169.45,0.64,0.423,1,0
4899,837,71,budget,592.63,2,dinner,0,189.91,0.48,0.769,1,1
4899,837,290,budget,592.63,2,dinner,0,496.19,0.32,0.993,0,0
4900,459,234,mid,644.66,2,lunch,0,337.04,0.32,0.313,0,0
4900,459,69,mid,644.66,2,lunch,0,110.22,0.51,0.434,1,0
4900,459,203,mid,644.66,2,lunch,0,238.86,0.33,0.747,0,0
4901,2568,89,budget,372.99,1,lunch,1,415.09,0.29,0.143,0,0
4901,2568,27,budget,372.99,1,lunch,1,322.95,0.27,0.873,0,0
4901,2568,259,budget,372.99,1,lunch,1,297.73,0.21,0.651,0,0
4902,2372,226,mid,386.45,2,lunch,1,172.56,0.55,0.035,1,1
4902,2372,159,mid,386.45,2,lunch,1,282.45,0.52,0.717,1,0
4902,2372,201,mid,386.45,2,lunch,1,336.73,0.21,0.013,0,0
4903,274,165,mid,372.16,2,late,1,126.7,0.5,0.103,1,0
4903,274,33,mid,372.16,2,late,1,480.94,0.34,0.969,0,0
4903,274,266,mid,372.16,2,late,1,387.74,0.27,0.143,0,0
4904,817,94,budget,407.41,2,lunch,0,346.24,0.25,0.376,0,0
4904,817,217,budget,407.41,2,lunch,0,158.11,0.61,0.032,1,0
4904,817,212,budget,407.41,2,lunch,0,111.51,0.68,0.288,1,1
4905,1929,207,premium,396.25,1,late,0,336.56,0.27,0.428,0,0
4905,1929,235,premium,396.25,1,late,0,451.07,0.3,0.267,0,0
4905,1929,67,premium,396.25,1,late,0,163.4,0.43,0.952,1,0
4906,848,145,budget,442.16,2,dinner,0,375.83,0.32,0.746,0,0
4906,848,184,budget,442.16,2,dinner,0,223.54,0.46,0.379,0,0
4906,848,267,budget,442.16,2,dinner,0,274.11,0.24,0.957,0,0
4907,1718,261,budget,251.58,2,lunch,0,267.01,0.2,0.503,0,0
4907,1718,164,budget,251.58,2,lunch,0,134.02,0.4,0.748,0,0
4907,1718,14,budget,251.58,2,lunch,0,65.84,0.64,0.787,1,0
4908,721,256,premium,435.36,1,dinner,0,234.58,0.24,0.995,0,1
4908,721,148,premium,435.36,1,dinner,0,339.83,0.25,0.766,0,0
4908,721,169,premium,435.36,1,dinner,0,177.49,0.62,0.725,1,1
4909,2135,191,mid,356.79,2,late,0,324.74,0.24,0.049,0,0
4909,2135,192,mid,356.79,2,late,0,186.85,0.54,0.705,1,0
4909,2135,228,mid,356.79,2,late,0,252.88,0.46,0.071,1,0
4910,451,102,budget,448.21,2,lunch,1,278.91,0.41,0.419,1,0
4910,451,206,budget,448.21,2,lunch,1,92.4,0.57,0.872,1,0
4910,451,99,budget,448.21,2,lunch,1,87.12,0.63,0.457,1,0
4911,161,257,budget,517.11,2,lunch,0,225.36,0.35,0.588,0,0
4911,161,164,budget,517.11,2,lunch,0,134.02,0.4,0.748,0,0
4911,161,274,budget,517.11,2,lunch,0,165.31,0.59,0.274,1,1
4912,1390,249,budget,305.16,3,lunch,0,223.44,0.41,0.273,1,0
4912,1390,119,budget,305.16,3,lunch,0,126.21,0.7,0.073,1,1
4912,1390,134,budget,305.16,3,lunch,0,78.66,0.51,0.738,1,0
4913,1185,229,budget,409.55,3,late,0,216.79,0.53,0.271,1,0
4913,1185,181,budget,409.55,3,late,0,124.84,0.64,0.358,1,1
4913,1185,22,budget,409.55,3,late,0,198.76,0.37,0.108,0,0
4914,264,286,mid,440.73,1,lunch,0,146.06,0.65,0.905,1,0
4914,264,135,mid,440.73,1,lunch,0,191.27,0.54,0.917,1,0
4914,264,24,mid,440.73,1,lunch,0,131.16,0.53,0.869,1,0
4915,995,195,mid,398.75,2,dinner,0,156.51,0.45,0.495,1,1
4915,995,269,mid,398.75,2,dinner,0,113.32,0.52,0.619,1,0
4915,995,155,mid,398.75,2,dinner,0,417.73,0.23,0.782,0,0
4916,2554,20,budget,481.59,2,dinner,0,171.92,0.68,0.19,1,0
4916,2554,138,budget,481.59,2,dinner,0,148.66,0.58,0.48,1,0
4916,2554,105,budget,481.59,2,dinner,0,370.71,0.21,0.514,0,0
4917,1072,200,budget,642.02,1,dinner,0,115.09,0.43,0.111,0,0
4917,1072,291,budget,642.02,1,dinner,0,198.38,0.37,0.441,0,0
4917,1072,65,budget,642.02,1,dinner,0,238.12,0.28,0.561,0,0
4918,1074,25,budget,266.82,2,lunch,0,301.22,0.3,0.925,0,0
4918,1074,132,budget,266.82,2,lunch,0,141.65,0.49,0.566,0,0
4918,1074,196,budget,266.82,2,lunch,0,280.16,0.23,0.515,0,0
4919,1696,292,budget,326.12,3,dinner,0,238.75,0.5,0.163,1,0
4919,1696,57,budget,326.12,3,dinner,0,117.81,0.68,0.188,1,0
4919,1696,119,budget,326.12,3,dinner,0,126.21,0.7,0.073,1,0
4920,1091,287,budget,514.95,2,lunch,0,341.68,0.2,0.975,0,0
4920,1091,242,budget,514.95,2,lunch,0,337.56,0.23,0.811,0,0
4920,1091,263,budget,514.95,2,lunch,0,172.06,0.51,0.5,1,0
4921,747,66,budget,369.96,1,lunch,0,395.59,0.34,0.833,0,0
4921,747,21,budget,369.96,1,lunch,0,228.71,0.25,0.251,0,0
4921,747,184,budget,369.96,1,lunch,0,223.54,0.46,0.379,0,0
4922,2909,222,budget,396.32,2,lunch,0,184.49,0.43,0.784,0,0
4922,2909,97,budget,396.32,2,lunch,0,159.88,0.41,0.119,0,0
4922,2909,127,budget,396.32,2,lunch,0,115.65,0.52,0.458,1,0
4923,1106,149,mid,423.99,2,dinner,0,222.98,0.31,0.394,0,0
4923,1106,118,mid,423.99,2,dinner,0,61.27,0.63,0.424,1,0
4923,1106,264,mid,423.99,2,dinner,0,205.59,0.46,0.428,0,0
4924,1768,237,budget,308.01,1,dinner,0,397.07,0.31,0.454,0,0
4924,1768,193,budget,308.01,1,dinner,0,208.4,0.45,0.102,1,1
4924,1768,244,budget,308.01,1,dinner,0,348.19,0.24,0.569,0,0
4925,2784,128,mid,285.82,1,dinner,0,437.9,0.35,0.892,0,0
4925,2784,205,mid,285.82,1,dinner,0,405.76,0.3,0.553,0,0
4925,2784,282,mid,285.82,1,dinner,0,221.95,0.38,0.159,0,1
4926,848,95,budget,419.22,2,dinner,1,133.73,0.51,0.932,1,0
4926,848,63,budget,419.22,2,dinner,1,241.29,0.49,0.576,1,0
4926,848,70,budget,419.22,2,dinner,1,277.03,0.45,0.133,1,0
4927,37,12,premium,625.96,2,dinner,0,255.67,0.31,0.405,0,0
4927,37,77,premium,625.96,2,dinner,0,262.8,0.52,0.668,1,0
4927,37,234,premium,625.96,2,dinner,0,337.04,0.32,0.313,0,0
4928,290,147,budget,558.24,2,dinner,0,283.1,0.25,0.639,0,0
4928,290,155,budget,558.24,2,dinner,0,417.73,0.23,0.782,0,0
4928,290,10,budget,558.24,2,dinner,0,84.31,0.68,0.858,1,0
4929,2357,143,budget,356.08,1,dinner,0,68.12,0.7,0.699,1,1
4929,2357,144,budget,356.08,1,dinner,0,283.69,0.24,0.739,0,0
4929,2357,236,budget,356.08,1,dinner,0,287.78,0.28,0.064,0,0
4930,2805,287,budget,445.91,3,dinner,0,341.68,0.2,0.975,0,0
4930,2805,143,budget,445.91,3,dinner,0,68.12,0.7,0.699,1,0
4930,2805,273,budget,445.91,3,dinner,0,276.89,0.35,0.38,0,0
4931,2920,30,mid,459.06,1,dinner,1,177.34,0.6,0.552,1,1
4931,2920,38,mid,459.06,1,dinner,1,442.78,0.34,0.141,0,0
4931,2920,295,mid,459.06,1,dinner,1,245.01,0.28,0.158,0,0
4932,1959,270,budget,494.21,2,late,0,171.38,0.55,0.424,1,0
4932,1959,40,budget,494.21,2,late,0,229.41,0.22,0.062,0,0
4932,1959,229,budget,494.21,2,late,0,216.79,0.53,0.271,1,0
4933,2669,217,budget,396.42,1,lunch,1,158.11,0.61,0.032,1,0
4933,2669,139,budget,396.42,1,lunch,1,190.2,0.41,0.894,0,0
4933,2669,4,budget,396.42,1,lunch,1,121.68,0.46,0.018,0,0
4934,1959,283,budget,470.65,1,dinner,0,163.24,0.54,0.745,1,1
4934,1959,55,budget,470.65,1,dinner,0,222.11,0.34,0.494,0,0
4934,1959,204,budget,470.65,1,dinner,0,489.98,0.29,0.801,0,0
4935,587,26,budget,414.12,1,dinner,0,330.12,0.27,0.551,0,0
4935,587,214,budget,414.12,1,dinner,0,211.2,0.32,0.837,0,0
4935,587,282,budget,414.12,1,dinner,0,221.95,0.38,0.159,0,0
4936,616,62,premium,491.6,1,dinner,0,235.5,0.32,0.364,0,0
4936,616,268,premium,491.6,1,dinner,0,154.76,0.52,0.836,1,0
4936,616,50,premium,491.6,1,dinner,0,163.49,0.54,0.391,1,0
4937,1031,233,budget,658.76,2,lunch,0,104.86,0.48,0.426,0,1
4937,1031,255,budget,658.76,2,lunch,0,139.46,0.53,0.904,1,0
4937,1031,232,budget,658.76,2,lunch,0,328.44,0.26,0.713,0,0
4938,720,268,budget,340.05,1,late,0,154.76,0.52,0.836,1,0
4938,720,252,budget,340.05,1,late,0,101.68,0.6,0.752,1,0
4938,720,269,budget,340.05,1,late,0,113.32,0.52,0.619,1,1
4939,1608,4,premium,298.69,1,lunch,0,121.68,0.46,0.018,0,0
4939,1608,225,premium,298.69,1,lunch,0,153.52,0.41,0.044,0,0
4939,1608,266,premium,298.69,1,lunch,0,387.74,0.27,0.143,0,0
4940,2548,19,budget,310.09,2,dinner,0,129.47,0.48,0.307,1,1
4940,2548,289,budget,310.09,2,dinner,0,136.97,0.41,0.99,0,0
4940,2548,148,budget,310.09,2,dinner,0,339.83,0.25,0.766,0,0
4941,1597,234,premium,441.28,1,dinner,1,337.04,0.32,0.313,0,0
4941,1597,249,premium,441.28,1,dinner,1,223.44,0.41,0.273,1,1
4941,1597,107,premium,441.28,1,dinner,1,297.28,0.54,0.029,1,0
4942,764,31,mid,270.62,2,dinner,0,131.75,0.53,0.868,1,1
4942,764,132,mid,270.62,2,dinner,0,141.65,0.49,0.566,0,1
4942,764,88,mid,270.62,2,dinner,0,245.46,0.4,0.694,0,1
4943,2178,273,mid,295.85,1,lunch,0,276.89,0.35,0.38,0,0
4943,2178,129,mid,295.85,1,lunch,0,169.45,0.64,0.423,1,1
4943,2178,59,mid,295.85,1,lunch,0,304.39,0.23,0.652,0,0
4944,1683,196,premium,454.15,1,dinner,0,280.16,0.23,0.515,0,0
4944,1683,147,premium,454.15,1,dinner,0,283.1,0.25,0.639,0,0
4944,1683,260,premium,454.15,1,dinner,0,98.95,0.58,0.682,1,0
4945,823,136,budget,445.01,1,late,1,322.13,0.3,0.356,0,0
4945,823,87,budget,445.01,1,late,1,265.32,0.46,0.472,1,0
4945,823,128,budget,445.01,1,late,1,437.9,0.35,0.892,0,0
4946,102,149,budget,497.44,2,dinner,1,222.98,0.31,0.394,0,0
4946,102,1,budget,497.44,2,dinner,1,135.33,0.36,0.833,0,1
4946,102,186,budget,497.44,2,dinner,1,115.82,0.52,0.057,1,0
4947,670,284,mid,316.21,2,lunch,0,149.3,0.61,0.609,1,1
4947,670,232,mid,316.21,2,lunch,0,328.44,0.26,0.713,0,0
4947,670,209,mid,316.21,2,lunch,0,146.19,0.57,0.625,1,0
4948,1971,262,budget,362.76,3,lunch,0,285.65,0.25,0.494,0,0
4948,1971,163,budget,362.76,3,lunch,0,138.34,0.55,0.437,1,1
4948,1971,247,budget,362.76,3,lunch,0,187.11,0.5,0.713,1,0
4949,1164,132,budget,335.78,3,dinner,0,141.65,0.49,0.566,0,0
4949,1164,233,budget,335.78,3,dinner,0,104.86,0.48,0.426,0,0
4949,1164,265,budget,335.78,3,dinner,0,212.32,0.21,0.325,0,0
4950,1824,177,budget,395.61,3,lunch,0,129.85,0.52,0.614,1,1
4950,1824,39,budget,395.61,3,lunch,0,211.37,0.29,0.131,0,0
4950,1824,223,budget,395.61,3,lunch,0,285.58,0.28,0.852,0,0
4951,1370,250,mid,536.18,2,lunch,0,428.19,0.23,0.17,0,0
4951,1370,74,mid,536.18,2,lunch,0,147.47,0.57,0.888,1,0
4951,1370,131,mid,536.18,2,lunch,0,259.01,0.31,0.641,0,0
