order_id,user_id,cart_value,cart_size,hour_bucket,weekend_flag
4852,1435,366.38,2,dinner,0
4853,934,345.69,3,dinner,0
4854,1476,560.07,2,dinner,0
4855,1601,229.46,2,dinner,0
4856,417,281.17,1,late,0
4857,2738,343.28,2,lunch,1
4858,801,547.45,2,dinner,0
4859,288,534.15,1,dinner,0
4860,1533,587.67,2,dinner,0
4861,541,425.35,2,dinner,0
4862,329,478.27,2,dinner,0
4863,1797,424.72,3,lunch,0
4864,2898,608.42,1,late,0
4865,773,557.84,2,lunch,0
4866,1727,373.39,1,lunch,0
4867,2976,534.67,2,dinner,0
4868,2235,534.36,2,lunch,0
4869,727,349.15,1,lunch,0
4870,924,514.63,3,dinner,0
4871,2119,573.54,1,dinner,1
4872,1656,400.66,2,lunch,1
4873,1690,512.32,3,dinner,0
4874,2792,308.05,2,dinner,1
4875,1257,524.15,1,lunch,0
4876,1728,233.44,2,late,0
4877,1806,416.14,2,dinner,0
4878,2239,505.98,1,late,1
4879,2247,327.53,2,lunch,1
4880,1417,383.18,2,dinner,0
4881,2149,383.35,1,lunch,0
4882,39,355.98,2,dinner,0
4883,2049,548.96,2,lunch,0
4884,1801,384.84,2,late,0
4885,2931,480.78,2,late,0
4886,1431,469.13,2,late,1
4887,2712,667.99,2,dinner,1
4888,732,435.3,3,lunch,1
4889,1179,393.47,1,dinner,0
4890,62,623.64,1,dinner,1
4891,1993,575.84,3,dinner,0
4892,2569,585.45,2,lunch,1
4893,787,414.37,2,dinner,0
4894,1032,407.48,1,dinner,0
4895,651,481.69,2,dinner,1
4896,2099,407.76,2,late,0
4897,2038,514.78,1,lunch,0
4898,1138,482.12,3,lunch,0
4899,837,592.63,2,dinner,0
4900,459,644.66,2,lunch,0
4901,2568,372.99,1,lunch,1
4902,2372,386.45,2,lunch,1
4903,274,372.16,2,late,1
4904,817,407.41,2,lunch,0
4905,1929,396.25,1,late,0
4906,848,442.16,2,dinner,0
4907,1718,251.58,2,lunch,0
4908,721,435.36,1,dinner,0
4909,2135,356.79,2,late,0
4910,451,448.21,2,lunch,1
4911,161,517.11,2,lunch,0
4912,1390,305.16,3,lunch,0
4913,1185,409.55,3,late,0
4914,264,440.73,1,lunch,0
4915,995,398.75,2,dinner,0
4916,2554,481.59,2,dinner,0
4917,1072,642.02,1,dinner,0
4918,1074,266.82,2,lunch,0
4919,1696,326.12,3,dinner,0
4920,1091,514.95,2,lunch,0
4921,747,369.96,1,lunch,0
4922,2909,396.32,2,lunch,0
4923,1106,423.99,2,dinner,0
4924,1768,308.01,1,dinner,0
4925,2784,285.82,1,dinner,0
4926,848,419.22,2,dinner,1
4927,37,625.96,2,dinner,0
4928,290,558.24,2,dinner,0
4929,2357,356.08,1,dinner,0
4930,2805,445.91,3,dinner,0
4931,2920,459.06,1,dinner,1
4932,1959,494.21,2,late,0
4933,2669,396.42,1,lunch,1
4934,1959,470.65,1,dinner,0
4935,587,414.12,1,dinner,0
4936,616,491.6,1,dinner,0
4937,1031,658.76,2,lunch,0
4938,720,340.05,1,late,0
4939,1608,298.69,1,lunch,0
4940,2548,310.09,2,dinner,0
4941,1597,441.28,1,dinner,1
4942,764,270.62,2,dinner,0
4943,2178,295.85,1,lunch,0
4944,1683,454.15,1,dinner,0
4945,823,445.01,1,late,1
4946,102,497.44,2,dinner,1
4947,670,316.21,2,lunch,0
4948,1971,362.76,3,lunch,0
4949,1164,335.78,3,dinner,0
4950,1824,395.61,3,lunch,0
4951,1370,536.18,2,lunch,0
4952,1634,494.24,1,lunch,0
4953,1542,289.09,1,dinner,0
4954,379,400.77,1,dinner,0
4955,1540,441.44,1,late,1
4956,923,330.48,3,dinner,0
4957,1687,453.51,1,dinner,0
4958,2985,421.09,3,late,1
4959,179,514.74,2,lunch,0
4960,1217,482.29,1,lunch,0
4961,2401,481.02,2,dinner,1
4962,1446,725.21,1,late,1
4963,717,449.77,1,dinner,1
4964,120,306.71,3,dinner,1
4965,2249,627.98,2,dinner,0
4966,611,463.34,1,dinner,0
4967,440,498.96,2,dinner,0
4968,2498,529.96,1,late,0
4969,1239,427.66,3,lunch,0
4970,589,374.09,2,dinner,1
4971,2325,531.98,2,late,0
4972,1579,262.03,2,lunch,0
4973,2173,345.01,3,lunch,0
4974,2558,385.2,2,dinner,0
4975,2707,493.91,2,dinner,0
4976,106,349.67,3,dinner,1
4977,458,447.55,1,dinner,0
4978,1803,500.18,2,dinner,0
4979,2569,340.91,2,lunch,0
4980,2935,436.78,1,dinner,1
4981,2474,339.88,2,lunch,0
4982,1234,511.84,1,dinner,0
4983,43,512.05,2,dinner,1
4984,323,490.8,2,dinner,1
4985,103,401.8,2,dinner,0
4986,1099,311.35,1,dinner,1
4987,1581,514.72,1,lunch,1
4988,960,542.61,3,lunch,1
4989,1749,464.48,2,lunch,0
4990,2848,472.42,3,dinner,0
4991,1525,487.58,3,dinner,1
4992,1763,400.09,1,lunch,0
4993,784,366.76,1,dinner,0
4994,88,439.38,2,dinner,1
4995,1805,594.25,3,dinner,0
4996,721,560.28,3,dinner,1
4997,1286,625.95,3,dinner,1
4998,1786,508.07,1,lunch,0
4999,2350,469.55,2,dinner,0
5000,976,308.18,2,dinner,0
5001,1190,331.41,2,dinner,1
5002,2226,312.35,1,lunch,0
5003,1431,453.58,1,lunch,0
5004,2042,308.78,3,dinner,0
5005,361,673.72,1,lunch,0
5006,1987,477.36,1,lunch,0
5007,598,288.55,1,dinner,0
5008,1095,416.2,3,dinner,0
5009,2926,401.59,1,dinner,1
5010,1858,577.09,1,dinner,0
5011,1492,508.31,1,lunch,0
5012,1988,319.82,1,lunch,0
5013,210,659.35,2,late,1
5014,2640,454.39,1,dinner,0
5015,1419,305.27,1,dinner,1
5016,1464,542.02,2,lunch,0
5017,1934,480.78,1,dinner,0
5018,983,275.29,2,late,1
5019,425,479.74,1,dinner,0
5020,1677,459.52,1,dinner,0
5021,443,533.38,1,dinner,1
5022,945,465.93,2,lunch,0
5023,2164,398.22,1,dinner,0
5024,2800,534.89,3,dinner,0
5025,2508,310.41,1,dinner,0
5026,1414,437.29,2,lunch,0
5027,2735,428.39,1,dinner,1
5028,2821,462.1,3,lunch,0
5029,2507,375.21,1,dinner,0
5030,1750,606.11,2,lunch,0
5031,1073,575.51,2,dinner,1
5032,768,595.95,1,late,1
5033,2815,592.08,1,lunch,0
5034,1144,378.25,2,lunch,1
5035,2373,512.17,2,dinner,1
5036,1303,415.39,1,dinner,0
5037,186,455.72,3,dinner,0
5038,2067,534.27,3,dinner,1
5039,1745,354.48,1,lunch,0
5040,2206,513.07,1,dinner,1
5041,1254,282.44,1,dinner,0
5042,180,382.22,3,late,0
5043,1331,274.63,2,lunch,1
5044,2039,382.24,1,dinner,0
5045,1383,536.36,3,lunch,1
5046,2344,424.07,3,lunch,0
5047,2019,549.09,3,lunch,0
5048,2998,609.07,1,dinner,1
5049,1319,524.97,1,lunch,0
5050,872,397.06,1,lunch,1
5051,979,293.02,1,dinner,0
5052,2280,602.84,2,dinner,1
5053,1290,380.92,2,dinner,0
5054,1014,528.66,2,dinner,0
5055,2042,263.63,3,dinner,0
5056,46,671.39,3,dinner,0
5057,2862,363.99,2,dinner,0
5058,2056,319.33,1,late,0
5059,2278,559.98,2,dinner,0
5060,2830,354.21,1,late,0
5061,636,575.4,3,late,0
5062,716,568.66,2,dinner,1
5063,701,495.4,3,dinner,0
5064,161,529.24,1,lunch,0
5065,306,436.39,3,dinner,0
5066,86,599.77,2,dinner,1
5067,909,516.18,2,dinner,1
5068,1061,345.47,2,dinner,0
5069,2426,677.79,2,dinner,1
5070,2317,553.67,2,lunch,1
5071,1446,652.42,2,dinner,1
5072,2871,363.26,1,lunch,0
5073,1259,450.7,1,lunch,1
5074,228,504.96,1,late,0
5075,310,513.73,1,dinner,1
5076,1949,515.08,1,dinner,0
5077,2124,419.65,1,dinner,1
5078,1890,728.54,3,dinner,1
5079,1127,354.81,2,dinner,1
5080,2422,586.77,2,lunch,0
5081,2702,306.58,1,lunch,1
5082,1369,502.3,1,late,0
5083,2621,396.47,1,lunch,0
5084,1759,357.5,2,lunch,0
5085,1810,555.71,3,dinner,1
5086,18,431.63,1,dinner,0
5087,260,643.34,1,dinner,1
5088,1240,672.32,3,dinner,0
5089,1081,470.76,2,late,1
5090,1797,400.62,1,lunch,0
5091,561,294.98,2,lunch,0
5092,2613,480.79,2,dinner,1
5093,103,500.56,1,late,0
5094,2991,521.74,2,lunch,0
5095,428,600.38,2,dinner,1
5096,195,595.09,1,dinner,0
5097,537,367.88,1,lunch,0
5098,2038,286.97,1,dinner,0
5099,488,360.24,2,lunch,1
5100,1263,546.09,1,late,0
5101,1128,562.75,2,dinner,0
5102,2163,612.32,1,lunch,0
5103,2839,604.45,1,dinner,0
5104,1570,517.45,1,dinner,1
5105,1771,332.33,2,lunch,0
5106,2958,341.0,1,dinner,1
5107,178,522.64,3,late,0
5108,494,308.82,2,dinner,0
5109,890,362.3,2,lunch,0
5110,165,332.66,3,lunch,0
5111,1964,561.6,1,lunch,0
5112,1058,475.71,1,lunch,0
5113,501,299.21,1,lunch,0
5114,251,545.58,2,lunch,0
5115,1029,331.96,1,lunch,0
5116,2855,309.24,2,dinner,0
5117,1792,593.21,1,dinner,1
5118,966,597.34,1,lunch,0
5119,2955,292.47,1,dinner,0
5120,1824,511.17,3,late,0
5121,1431,520.9,2,dinner,0
5122,2318,499.8,2,dinner,0
5123,1758,490.55,3,lunch,1
5124,1438,342.31,2,dinner,0
5125,2971,361.39,3,lunch,0
5126,81,407.83,1,dinner,0
5127,2101,240.64,2,dinner,1
5128,1428,461.48,2,dinner,0
5129,1795,506.81,1,lunch,1
5130,2525,503.76,2,late,0
5131,2591,434.49,2,late,1
5132,2042,477.51,2,lunch,1
5133,2949,327.14,1,lunch,0
5134,240,494.37,2,lunch,0
5135,2550,631.58,2,late,1
5136,631,284.26,1,lunch,0
5137,2908,370.17,1,lunch,1
5138,1222,320.93,1,late,0
5139,851,492.14,3,dinner,0
5140,1280,558.34,1,late,0
5141,729,412.88,2,lunch,0
5142,1040,456.06,1,dinner,0
5143,1990,680.76,2,late,0
5144,1274,529.38,2,lunch,0
5145,597,408.64,3,lunch,0
5146,1504,422.37,2,lunch,0
5147,2023,371.28,2,dinner,1
5148,96,550.09,3,lunch,0
5149,355,390.59,2,lunch,0
5150,2598,630.9,2,dinner,0
5151,581,374.91,1,dinner,0
5152,2626,287.02,1,dinner,0
5153,2375,448.82,3,lunch,0
5154,2762,459.93,1,dinner,0
5155,1871,491.93,1,lunch,0
5156,611,413.03,1,dinner,1
5157,671,469.4,2,late,0
5158,613,382.78,3,dinner,0
5159,2957,489.31,3,dinner,0
5160,275,470.65,2,dinner,0
5161,1831,394.18,1,late,0
5162,1198,379.17,2,dinner,0
5163,1053,606.28,2,lunch,0
5164,160,291.02,2,lunch,0
5165,2062,387.59,3,lunch,1
5166,576,443.29,1,lunch,1
5167,1429,531.52,2,dinner,0
5168,1382,467.91,2,dinner,0
5169,1987,435.27,3,dinner,0
5170,2400,427.91,3,late,0
5171,2283,615.79,2,dinner,1
5172,1345,369.96,2,lunch,0
5173,242,455.43,1,dinner,0
5174,1117,533.22,2,dinner,1
5175,2832,504.98,3,dinner,0
5176,1136,430.92,1,lunch,1
5177,832,290.07,2,late,0
5178,2997,448.34,1,dinner,1
5179,1323,533.32,2,dinner,1
5180,629,569.08,3,late,0
5181,136,442.95,1,dinner,0
5182,578,626.84,2,dinner,0
5183,1315,400.87,3,lunch,0
5184,960,404.96,1,lunch,0
5185,625,481.14,2,dinner,1
5186,1105,505.74,1,dinner,0
5187,2159,268.52,2,lunch,0
5188,2880,581.7,3,late,0
5189,1883,529.73,3,lunch,0
5190,2007,557.06,2,dinner,0
5191,2730,589.44,2,dinner,0
5192,2469,356.82,3,dinner,0
5193,2878,317.89,2,dinner,1
5194,928,369.62,2,lunch,0
5195,2351,432.59,1,dinner,0
5196,27,514.32,2,dinner,0
5197,699,474.66,3,dinner,1
5198,1257,525.44,3,late,1
5199,1710,397.19,1,lunch,0
5200,2799,314.89,1,lunch,1
5201,1998,451.19,2,lunch,0
5202,919,609.42,2,late,0
5203,1905,536.68,2,dinner,0
5204,2823,474.45,2,dinner,0
5205,72,605.95,2,dinner,0
5206,1936,476.2,3,dinner,1
5207,838,324.34,1,dinner,0
5208,334,379.01,1,lunch,0
5209,219,417.75,2,dinner,0
5210,797,444.4,1,dinner,0
5211,244,530.09,2,dinner,0
5212,2548,322.42,1,lunch,0
5213,2452,366.35,2,dinner,0
5214,1328,352.1,1,lunch,0
5215,1472,372.52,1,dinner,0
5216,915,647.55,1,lunch,0
5217,1143,703.26,1,dinner,1
5218,2118,635.76,1,lunch,0
5219,325,379.67,3,lunch,0
5220,2966,560.99,1,dinner,0
5221,2008,614.29,1,dinner,1
5222,1095,593.4,2,dinner,1
5223,2916,335.17,2,dinner,1
5224,2668,345.41,1,dinner,0
5225,977,326.86,2,lunch,0
5226,532,463.57,2,lunch,0
5227,207,488.21,1,lunch,0
5228,2804,526.44,2,lunch,0
5229,552,455.33,1,dinner,1
5230,370,392.85,2,lunch,0
5231,2141,475.18,1,late,0
5232,2139,396.95,2,dinner,0
5233,579,289.69,1,dinner,1
5234,2417,748.09,2,dinner,1
5235,368,591.02,3,lunch,1
5236,208,459.88,2,late,0
5237,1132,479.53,2,dinner,1
5238,1179,453.13,2,dinner,1
5239,2781,347.56,3,lunch,1
5240,1006,363.4,1,dinner,1
5241,1496,637.89,1,dinner,0
5242,2934,315.94,1,dinner,0
5243,2505,348.3,1,dinner,0
5244,651,301.1,2,dinner,0
5245,1557,311.35,1,lunch,0
5246,2529,579.56,2,late,0
5247,2362,481.6,1,late,0
5248,2764,549.95,3,lunch,1
5249,888,370.95,3,dinner,0
5250,1069,434.99,3,dinner,0
5251,751,613.67,1,late,0
5252,413,544.02,1,dinner,0
5253,1330,452.6,2,dinner,0
5254,2365,387.31,2,dinner,0
5255,2024,285.1,3,lunch,0
5256,1793,547.53,2,dinner,0
5257,228,362.95,1,dinner,0
5258,76,437.51,1,lunch,0
5259,1545,451.42,1,late,1
5260,544,534.67,1,late,0
5261,1832,283.35,3,dinner,0
5262,2850,281.14,2,dinner,0
5263,844,329.13,3,lunch,0
5264,1766,584.11,2,lunch,1
5265,2271,452.73,1,dinner,1
5266,2799,417.82,1,lunch,0
5267,1317,457.6,2,dinner,0
5268,2839,499.86,2,lunch,0
5269,2619,292.74,3,lunch,0
5270,2508,392.06,2,late,0
5271,100,361.83,2,dinner,0
5272,2235,471.62,2,lunch,0
5273,1469,675.49,2,late,1
5274,1299,500.91,2,lunch,1
5275,1451,533.11,1,late,0
5276,1072,459.82,3,dinner,1
5277,76,497.37,3,lunch,0
5278,862,451.09,2,dinner,1
5279,308,432.01,2,lunch,0
5280,342,492.07,3,dinner,0
5281,173,448.82,1,lunch,0
5282,466,289.65,1,dinner,1
5283,23,462.82,3,dinner,0
5284,582,654.24,3,dinner,0
5285,2193,499.06,1,lunch,1
5286,1125,546.54,2,dinner,0
5287,1394,586.55,1,dinner,0
5288,1650,390.99,3,dinner,0
5289,1329,561.36,2,late,1
5290,257,394.95,1,dinner,1
5291,980,390.56,1,dinner,0
5292,359,406.49,1,late,1
5293,1072,395.31,2,lunch,1
5294,1384,383.37,3,dinner,1
5295,454,292.84,1,lunch,0
5296,1956,741.43,2,lunch,1
5297,2857,650.32,2,dinner,1
5298,1285,518.16,1,dinner,1
5299,846,535.57,1,dinner,1
5300,1064,378.61,3,dinner,1
5301,1849,419.75,3,late,1
5302,1980,269.37,2,dinner,0
5303,1841,489.79,2,lunch,0
5304,2425,687.47,3,lunch,0
5305,2519,416.26,2,lunch,0
5306,1630,355.29,2,dinner,0
5307,1004,370.5,1,lunch,0
5308,2680,283.77,2,lunch,0
5309,1403,424.28,1,dinner,0
5310,312,477.61,1,lunch,1
5311,1315,369.14,1,dinner,1
5312,2349,401.68,2,lunch,0
5313,77,271.34,2,lunch,0
5314,2189,351.2,3,late,0
5315,18,495.99,3,dinner,1
5316,78,569.47,1,dinner,1
5317,1485,298.77,2,dinner,0
5318,2198,447.11,1,lunch,0
5319,2176,401.87,2,dinner,0
5320,1511,271.16,1,dinner,0
5321,1458,442.81,1,dinner,0
5322,2540,408.95,2,lunch,0
5323,1432,553.68,2,lunch,0
5324,930,528.34,1,dinner,0
5325,2085,463.0,1,dinner,0
5326,2208,422.54,3,lunch,0
5327,902,424.84,1,late,1
5328,2043,355.17,1,late,0
5329,1836,482.94,1,lunch,1
5330,352,596.1,3,dinner,1
5331,1367,560.54,3,dinner,0
5332,1478,365.92,3,dinner,1
5333,326,344.32,3,late,0
5334,2843,416.86,3,dinner,1
5335,2278,390.65,3,lunch,0
5336,2419,230.59,2,dinner,0
5337,1158,375.78,1,dinner,0
5338,2435,528.19,2,dinner,0
5339,1887,533.24,2,dinner,0
5340,2366,483.76,2,lunch,0
5341,2403,520.68,3,lunch,1
5342,1358,461.29,1,lunch,0
5343,801,485.07,3,lunch,0
5344,831,532.43,2,dinner,1
5345,859,486.76,2,dinner,0
5346,2829,376.33,1,lunch,0
5347,691,306.51,1,lunch,0
5348,2931,624.74,3,late,0
5349,1357,515.3,2,late,0
5350,964,457.52,2,late,0
5351,1258,346.12,1,dinner,0
5352,1169,396.64,3,lunch,0
5353,570,584.69,1,dinner,0
5354,684,418.68,2,dinner,0
5355,2406,366.63,2,late,0
5356,2372,414.0,2,late,0
5357,2238,298.96,1,lunch,0
5358,2004,348.99,2,lunch,0
5359,1079,518.3,1,dinner,0
5360,2645,602.56,1,late,0
5361,61,462.44,2,dinner,0
5362,2017,423.19,1,dinner,0
5363,2751,531.36,3,dinner,0
5364,1230,463.51,1,dinner,0
5365,511,465.36,2,dinner,0
5366,1463,632.9,1,lunch,1
5367,987,354.1,3,lunch,0
5368,983,273.71,1,dinner,0
5369,1377,460.21,2,dinner,0
5370,1391,360.3,3,dinner,1
5371,2039,304.97,2,lunch,0
5372,2576,369.21,1,lunch,0
5373,173,482.08,1,late,1
5374,564,420.08,1,dinner,0
5375,849,403.46,1,dinner,0
5376,2988,335.84,1,lunch,0
5377,2910,370.85,3,dinner,0
5378,1524,596.8,3,dinner,1
5379,2860,393.71,2,late,0
5380,773,349.13,1,dinner,0
5381,1927,360.81,2,dinner,0
5382,463,670.24,1,late,0
5383,871,535.65,1,dinner,0
5384,2257,503.79,3,late,1
5385,550,657.47,2,lunch,0
5386,528,572.15,1,dinner,0
5387,649,430.83,2,lunch,1
5388,1397,469.67,2,dinner,0
5389,2045,605.32,1,lunch,0
5390,2262,566.62,1,lunch,1
5391,2531,528.68,3,lunch,0
5392,1519,320.36,2,lunch,0
5393,2408,436.25,1,lunch,0
5394,2260,311.41,1,lunch,0
5395,882,551.92,2,lunch,1
5396,2384,536.08,3,late,0
5397,703,393.36,1,lunch,1
5398,581,560.56,2,dinner,0
5399,2343,403.34,1,dinner,0
5400,723,417.43,2,lunch,0
5401,1490,418.74,1,dinner,0
5402,1031,573.12,2,lunch,0
5403,1825,389.45,1,dinner,0
5404,635,319.82,2,dinner,0
5405,1625,404.56,1,late,0
5406,1539,475.77,3,lunch,1
5407,1396,572.15,3,lunch,1
5408,221,467.84,2,lunch,1
5409,824,304.56,2,lunch,0
5410,934,390.31,2,lunch,0
5411,2225,343.17,1,dinner,1
5412,652,257.89,1,lunch,0
5413,1984,474.33,1,dinner,0
5414,2538,234.1,1,dinner,0
5415,914,338.98,1,dinner,0
5416,411,463.23,2,dinner,1
5417,1991,482.77,2,late,1
5418,2942,483.54,2,lunch,0
5419,1843,502.29,1,lunch,1
5420,1730,424.87,3,lunch,1
5421,2251,655.51,3,late,0
5422,19,630.38,2,dinner,0
5423,698,461.13,1,late,0
5424,1216,513.3,3,dinner,0
5425,1746,634.46,2,lunch,1
5426,1038,374.11,2,dinner,0
5427,1268,288.28,1,late,0
5428,1935,547.53,1,late,0
5429,2199,499.32,2,lunch,0
5430,981,406.03,1,dinner,1
5431,1387,643.36,1,lunch,1
5432,48,633.33,1,dinner,1
5433,2909,649.09,2,lunch,1
5434,2071,408.84,1,late,0
5435,1047,507.28,2,dinner,0
5436,353,466.24,2,lunch,1
5437,1617,426.08,1,dinner,0
5438,2597,465.61,1,lunch,0
5439,1992,435.9,2,lunch,0
5440,2305,404.34,2,dinner,0
5441,1613,575.7,2,dinner,0
5442,2535,501.63,1,late,0
5443,1166,664.27,2,lunch,0
5444,2680,472.39,2,dinner,1
5445,943,401.83,2,dinner,0
5446,2920,450.52,1,late,1
5447,2603,240.37,1,late,0
5448,2524,362.49,1,dinner,0
5449,2403,506.61,2,lunch,0
5450,261,419.64,2,dinner,0
5451,56,455.56,2,dinner,1
5452,1167,568.96,1,dinner,0
5453,4,424.37,1,dinner,0
5454,2615,454.88,3,dinner,1
5455,1342,550.35,1,dinner,0
5456,1507,541.39,1,late,0
5457,2364,593.29,1,dinner,0
5458,2862,626.34,1,lunch,1
5459,1836,402.54,1,late,0
5460,936,366.51,2,late,0
5461,558,333.82,3,lunch,1
5462,1200,537.98,2,dinner,1
5463,2939,373.51,1,lunch,0
5464,676,674.3,3,dinner,0
5465,2346,388.98,3,dinner,0
5466,14,419.14,3,late,1
5467,496,476.3,2,lunch,0
5468,1699,614.44,2,lunch,0
5469,2134,390.2,1,dinner,0
5470,2070,467.89,2,lunch,0
5471,2319,449.42,2,dinner,0
5472,1098,484.06,2,lunch,0
5473,438,586.23,3,dinner,0
5474,798,569.17,2,lunch,1
5475,812,511.86,1,late,0
5476,1717,277.35,2,dinner,0
5477,345,580.22,1,lunch,1
5478,130,656.38,1,dinner,0
5479,1096,422.05,1,lunch,1
5480,1949,667.08,2,lunch,0
5481,1155,364.88,1,lunch,0
5482,2949,442.85,2,lunch,0
5483,186,506.61,3,lunch,1
5484,2641,544.34,3,dinner,1
5485,1577,484.94,3,late,0
5486,1965,255.36,1,dinner,1
5487,2,270.14,2,dinner,0
5488,966,566.75,2,dinner,1
5489,1306,359.7,3,dinner,0
5490,517,424.16,1,lunch,0
5491,1722,351.87,2,lunch,0
5492,636,630.04,1,dinner,0
5493,1148,476.63,2,late,0
5494,483,311.52,1,lunch,0
5495,306,397.02,2,lunch,1
5496,2231,452.37,1,dinner,1
5497,2101,371.94,2,late,0
5498,541,435.36,2,lunch,0
5499,1798,561.61,1,lunch,0
5500,1323,612.4,2,lunch,0
5501,1390,379.64,1,dinner,1
5502,301,509.7,2,dinner,0
5503,1012,224.25,1,dinner,1
5504,1093,478.41,1,late,0
5505,2424,746.77,1,dinner,1
5506,2879,674.69,3,dinner,0
5507,1004,431.36,1,lunch,1
5508,2826,494.83,2,late,0
5509,645,574.72,2,late,1
5510,396,335.52,2,dinner,0
5511,583,450.84,1,lunch,1
5512,677,436.75,2,dinner,1
5513,1261,573.41,1,late,0
5514,1622,496.25,2,dinner,0
5515,298,353.21,2,dinner,0
5516,137,526.06,1,lunch,1
5517,2432,490.18,2,lunch,0
5518,1664,621.9,3,dinner,1
5519,2577,650.93,2,late,1
5520,1073,389.87,1,lunch,0
5521,1227,457.74,2,dinner,1
5522,1044,459.74,1,lunch,1
5523,453,403.72,1,late,0
5524,2044,513.46,2,dinner,0
5525,1706,306.46,3,lunch,0
5526,2737,421.01,2,lunch,0
5527,111,364.19,2,dinner,0
5528,2107,435.88,1,dinner,0
5529,493,407.89,2,lunch,0
5530,195,359.6,2,dinner,0
5531,2123,295.88,2,lunch,0
5532,2090,719.65,2,dinner,1
5533,1066,735.67,2,late,1
5534,130,360.6,2,lunch,0
5535,1915,420.56,1,lunch,0
5536,1554,416.86,2,lunch,0
5537,1131,439.69,1,lunch,0
5538,2916,514.88,1,dinner,0
5539,397,517.93,2,lunch,0
5540,949,387.07,2,lunch,0
5541,1984,583.68,3,dinner,0
5542,1297,405.97,2,dinner,1
5543,866,413.51,2,late,1
5544,2273,301.57,3,dinner,0
5545,1715,531.56,2,dinner,1
5546,2024,431.53,2,dinner,0
5547,2245,562.57,2,lunch,0
5548,2632,400.61,3,dinner,0
5549,2424,563.62,2,lunch,1
5550,575,532.31,2,dinner,0
5551,180,415.77,1,lunch,0
5552,2608,482.59,2,late,0
5553,2558,338.16,1,lunch,0
5554,671,435.42,2,dinner,1
5555,1271,484.87,2,late,0
5556,1167,573.23,3,dinner,0
5557,1851,385.47,2,dinner,0
5558,1813,424.0,2,dinner,0
5559,2516,342.61,1,dinner,0
5560,1218,499.76,1,dinner,0
5561,2363,504.85,2,dinner,1
5562,2774,481.53,2,lunch,0
5563,2662,298.1,1,lunch,0
5564,2010,664.11,3,dinner,0
5565,2397,484.15,1,dinner,0
5566,2293,505.41,2,lunch,0
5567,1911,580.06,2,dinner,1
5568,175,457.72,3,lunch,0
5569,1305,450.01,1,late,0
5570,1277,415.68,3,dinner,1
5571,343,291.06,2,dinner,0
5572,1641,304.39,1,lunch,1
5573,718,474.43,2,late,0
5574,593,381.04,1,dinner,0
5575,853,527.32,2,dinner,0
5576,1727,347.5,2,dinner,0
5577,578,649.82,2,lunch,1
5578,765,534.25,1,dinner,1
5579,591,442.96,1,dinner,0
5580,2518,682.48,3,dinner,1
5581,1702,420.99,1,dinner,1
5582,1935,515.37,2,lunch,0
5583,2632,527.56,2,dinner,0
5584,290,551.67,2,late,0
5585,1594,379.13,2,lunch,0
5586,2052,366.71,1,dinner,0
5587,2162,298.79,1,dinner,0
5588,2969,335.36,1,late,0
5589,510,377.05,1,dinner,0
5590,1268,483.34,2,dinner,0
5591,2604,384.94,1,dinner,0
5592,2633,324.76,1,dinner,0
5593,1716,487.86,1,lunch,1
5594,2577,441.18,3,dinner,0
5595,1532,322.11,2,dinner,0
5596,2940,542.78,2,dinner,1
5597,1558,611.21,1,lunch,1
5598,2208,440.24,3,dinner,0
5599,550,478.67,2,lunch,1
5600,2356,525.89,1,lunch,0
5601,598,370.71,2,late,1
5602,604,536.03,2,lunch,0
5603,2350,379.18,3,dinner,0
5604,719,400.21,2,dinner,0
5605,1462,456.93,2,dinner,0
5606,760,344.63,2,dinner,0
5607,2389,500.4,1,dinner,0
5608,534,480.47,3,dinner,0
5609,1630,355.23,2,lunch,0
5610,1385,666.59,3,dinner,1
5611,2530,404.15,2,dinner,0
5612,476,415.68,3,dinner,1
5613,1767,417.71,2,dinner,0
5614,2795,330.06,2,dinner,0
5615,2017,445.16,3,late,0
5616,970,397.19,1,late,0
5617,1241,326.06,3,dinner,0
5618,1206,282.93,2,lunch,0
5619,400,304.75,3,lunch,0
5620,2156,591.63,2,lunch,0
5621,2748,497.49,1,late,0
5622,427,676.62,2,dinner,0
5623,2143,393.1,2,lunch,0
5624,2458,269.45,3,dinner,1
5625,1383,428.35,2,dinner,0
5626,1150,318.94,2,dinner,0
5627,2056,596.58,2,dinner,0
5628,434,474.36,1,dinner,0
5629,909,382.1,1,late,0
5630,2031,366.5,1,dinner,0
5631,502,441.2,2,dinner,0
5632,85,495.94,3,dinner,0
5633,93,528.63,1,late,1
5634,2183,383.39,3,lunch,1
5635,1070,447.59,2,lunch,0
5636,195,365.74,3,lunch,0
5637,1087,451.2,3,dinner,0
5638,810,457.99,2,dinner,0
5639,1733,412.86,2,dinner,1
5640,1164,330.57,2,lunch,0
5641,724,409.61,3,dinner,1
5642,1257,535.39,3,lunch,1
5643,1095,473.37,2,dinner,0
5644,2051,371.38,3,dinner,0
5645,154,309.7,2,lunch,0
5646,2881,462.19,3,dinner,1
5647,1094,471.54,2,dinner,0
5648,2332,333.63,3,late,1
5649,2295,534.19,1,dinner,0
5650,1400,564.8,2,lunch,0
5651,240,479.85,3,lunch,0
5652,521,527.02,2,late,0
5653,2253,431.11,3,dinner,1
5654,4,355.32,2,lunch,0
